hhid,round,TLU_class,weight,slocid,panelnewhh,enumerator,interview_yr,interview_month,interview_day,hh_head_clanCODED,hh_head_ethnic_group,hh_head_ethnic_group_other,district,division,location,sublocation_16,villageCODED,village_otherCODED,contact_id,contact_relation,contact_relation_other,relationhhead,headchange,codeinterviewee,codeintervieweecnsption,sameinterviewee,notsameinterviewee,interviewee_same,consumption_interviewee_same,supervisor_decision,interviewee_id_changed,interviewee_id_cons_changed,householdmove2009,movetowhere,sublocation_previous,sublocation_confirmed,moved_sublocation,new_sublocation,sublocation_other,village_previous,village_confirmedCODED,s1q6_old,s1q6_old_other,moved500m,s2q15,s2q18,s2q19,interviewee_newhh,s6q1a,s6q1b,s6q1c,s6q1d,s6q1e,s6q1f,s6q1g,s6b_comment,s6q19,lossaccountedyn,s6q26,intakeaccountedyn,s6q35,offaccountedyn,s6q44,birthyn,s6q48,slaughteryn,s9q1,s9q2,s9q3,s9q4,s10q7,s10q8,s10q9,s10q10,nw_codeintervieweecnsption,supervisor,respondent_located_yn,respondent_located_n_why,respondent_located_n_why_other,respondent_located_n_phone_yn,fit_for_interview,fit_for_interview_other,previoussurvey_yn,current_residence_sublocation,current_residence_sublocation_ot,current_residence_villageCODED,current_residence_manyatta_CODED,location_home
15013,3,L,21.799999,NGURUNIT,repeat household,323,2011,10,27,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,,No,,Yes,,No,,Yes,,Yes,No,Yes,No,Yes,Y,Y,Y,2,,,,,,,,,,,,,
15013,4,L,21.799999,NGURUNIT,repeat household,407,2012,10,23,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,No,No,No,Yes,N,Y,N,2,2,,,,,,,,,,,,
15013,5,L,21.799999,NGURUNIT,repeat household,523,2013,10,31,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,N,Y,N,2,2,,,,,,,,,,,,
15013,6,L,21.799999,NGURUNIT,repeat household,633,2014,8,6,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,Exclusive in household,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,No,No,Yes,Yes,No,,,,2,2,,,,,,,,,,,,
15013,7,L,21.799999,NGURUNIT,repeat household,719,2020,10,12,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,Yes,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1502,,"Yes, permanent home (within 200 meters)"
15014,1,M,20,NGURUNIT,,,2009,10,25,157,Samburu,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,No,No,No,,,,,2,,,,,,,,,,,,,
15014,2,M,18.461538,NGURUNIT,,,2010,10,27,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1502,,-97,Chief,,,No,1,2,Yes,,,,,,,No,,,,,,,,,,,Yes,No,,No,,,,,,,,,1 female sheep was not capture on October 2009 survey.,Yes,,Yes,,Yes,,Yes,,Yes,,No,No,No,No,,,,,2,,,,,,,,,,,,,
15014,3,M,18.461538,NGURUNIT,repeat household,328,2011,10,27,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,No,,Yes,Yes,No,No,Yes,N,Y,Y,2,2,,,,,,,,,,,,
15014,4,M,18.461538,NGURUNIT,repeat household,428,2012,10,23,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,Yes,,,Yes,,,,,,,,,,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,No,Yes,Yes,Yes,N,Y,N,2,2,,,,,,,,,,,,
15014,5,M,18.461538,NGURUNIT,repeat household,520,2013,10,31,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,No,,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,N,Y,N,2,2,,,,,,,,,,,,
15014,6,M,18.461538,NGURUNIT,repeat household,645,2014,8,16,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,Exclusive in household,,,,,,,,,Yes,,,,Yes,,Yes,,Yes,No,No,No,No,Yes,N,Y,N,2,2,,,,,,,,,,,,
15014,7,M,18.461538,NGURUNIT,repeat household,722,2020,10,12,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1515,,"Yes, permanent home (within 200 meters)"
15016,1,L,21.799999,NGURUNIT,,,2009,11,4,173,Rendille,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,,,,,2,,,,,,,,,,,,,
15016,2,L,21.799999,NGURUNIT,,,2010,10,16,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1513,,-97,Area leader,,,No,2,2,No,The head of household was away so the spouse was interviewed.,,,,,,No,,,,,,,,,,,No,No,,No,,,,,,,,,The number of cattle in the last survey is not the actual number of herds for th,Yes,,No,,Yes,,Yes,,Yes,,No,No,No,No,,,,,2,,,,,,,,,,,,,
15016,3,L,21.799999,NGURUNIT,repeat household,329,2011,10,28,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,Yes,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,No,,Yes,No,No,No,Yes,Y,Y,N,2,,,,,,,,,,,,,
15016,4,L,21.799999,NGURUNIT,repeat household,419,2012,10,27,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,No,,,,,,,,,,No,,No,,Yes,Yes,Yes,Yes,No,,Yes,No,Yes,No,Yes,N,Y,N,2,2,,,,,,,,,,,,
15016,5,L,21.799999,NGURUNIT,repeat household,522,2013,11,1,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,,,2,7,,,,,,,,,,,,
15016,6,L,21.799999,NGURUNIT,repeat household,622,2015,10,9,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,Yes,,Exclusive in household,,,,,,,,,Yes,,,,Yes,,Yes,,Yes,No,Yes,Yes,No,Yes,N,Y,N,2,2,,,,,,,,,,,,
15016,7,L,21.799999,NGURUNIT,repeat household,717,2020,10,9,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1513,,"Yes, permanent home (within 200 meters)"
15018,1,L,21.799999,NGURUNIT,,,2009,10,20,157,Rendille,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,-97,,NEIGHBOUR,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,No,No,No,No,,,,,2,,,,,,,,,,,,,
15018,2,L,21.799999,NGURUNIT,,,2010,10,21,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1514,,-97,Chief,,,No,1,2,Yes,,,,,,,No,,,,,,,,,,,No,No,,No,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,No,No,No,No,,,,,2,,,,,,,,,,,,,
15018,3,L,21.799999,NGURUNIT,repeat household,329,2011,10,25,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,No,,No,,No,,Yes,,No,,No,No,No,No,Yes,Y,Y,Y,2,,,,,,,,,,,,,
15018,4,L,21.799999,NGURUNIT,repeat household,406,2012,10,25,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Y,Y,N,2,2,,,,,,,,,,,,
15018,5,L,21.799999,NGURUNIT,repeat household,516,2013,10,30,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Y,N,N,2,2,,,,,,,,,,,,
15018,6,L,21.799999,NGURUNIT,repeat household,613,2015,10,8,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,Yes,,Exclusive in household,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,No,No,Yes,No,Yes,Y,Y,N,2,,,,,,,,,,,,,
15018,7,L,21.799999,NGURUNIT,repeat household,720,2020,10,10,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1514,,"Yes, permanent home (within 200 meters)"
15019,1,H,9.2857141,NGURUNIT,,,2009,10,25,82,Samburu,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,Yes,No,Yes,Yes,,,,,2,,,,,,,,,,,,,
15019,2,H,9.2857141,NGURUNIT,,,2010,10,26,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1502,,1,,,,No,1,2,Yes,,,,,,,No,,,,,,,,,,,No,No,,No,,,,,,,,,,Yes,,No,,No,,Yes,,No,,No,Yes,No,No,,,,,2,,,,,,,,,,,,,
15019,3,H,9.2857141,NGURUNIT,repeat household,311,2011,10,27,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,Yes,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,No,No,No,Yes,N,Y,Y,2,,,,,,,,,,,,,
15019,4,H,9.2857141,NGURUNIT,repeat household,407,2012,10,23,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,No,,,,,,,,,,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,No,Yes,Yes,No,N,N,N,2,2,,,,,,,,,,,,
15019,5,H,9.2857141,NGURUNIT,repeat household,506,2013,10,31,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,Yes,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,N,Y,N,2,2,,,,,,,,,,,,
15019,6,H,9.2857141,NGURUNIT,repeat household,633,2014,8,6,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,Exclusive in household,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,No,Yes,Y,Y,Y,2,2,,,,,,,,,,,,
15019,7,H,9.2857141,NGURUNIT,repeat household,717,2020,10,12,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1502,,"Yes, permanent home (within 200 meters)"
15020,1,L,21.799999,NGURUNIT,,,2009,11,1,94,Rendille,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,No,No,Yes,Yes,,,,,1,,,,,,,,,,,,,
15020,2,L,21.799999,NGURUNIT,,,2010,10,31,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1515,,-97,Chief,,,No,1,1,Yes,,,,,,,No,,,,,,,,,,,No,No,,No,,,,,,,,,,Yes,,No,,No,,Yes,,No,,No,Yes,No,No,,,,,1,,,,,,,,,,,,,
15020,3,L,21.799999,NGURUNIT,repeat household,330,2011,11,1,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,,Yes,,No,,Yes,,No,,No,No,No,No,No,N,N,N,1,2,,,,,,,,,,,,
15020,4,L,21.799999,NGURUNIT,repeat household,410,2012,10,23,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,Yes,,,,,,,,,,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,N,N,N,1,2,,,,,,,,,,,,
15020,5,L,21.799999,NGURUNIT,repeat household,522,2013,11,1,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,No,,No,,No,,Yes,Yes,No,,Yes,No,Yes,Yes,No,,,,1,7,,,,,,,,,,,,
15020,6,L,21.799999,NGURUNIT,repeat household,622,2015,10,7,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,Exclusive in household,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,No,No,Yes,No,Yes,N,Y,Y,1,2,,,,,,,,,,,,
15020,7,L,21.799999,NGURUNIT,repeat household,723,2020,10,12,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1515,,"Yes, permanent home (within 200 meters)"
15021,1,H,9.2857141,NGURUNIT,,,2009,10,15,82,Samburu,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,-97,,NEIGHBOUR,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,,,,,1,,,,,,,,,,,,,
15021,2,H,9.2857141,NGURUNIT,,,2010,10,28,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1519,,-97,Chief,,,No,1,1,Yes,,,,,,,No,,,,,,,,,,,No,No,,No,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,,No,No,No,No,,,,,1,,,,,,,,,,,,,
15021,3,H,9.2857141,NGURUNIT,repeat household,320,2011,10,29,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,,No,,No,,Yes,,No,,Yes,No,Yes,Yes,No,N,N,N,1,,,,,,,,,,,,,
15021,4,H,9.2857141,NGURUNIT,repeat household,430,2012,10,24,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,No,,,,,,,,,,No,,No,,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,N,N,N,1,2,,,,,,,,,,,,
15021,5,H,9.2857141,NGURUNIT,repeat household,518,2013,11,1,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,Yes,,,Yes,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N,Y,N,1,,,,,,,,,,,,,
15021,6,H,9.2857141,NGURUNIT,repeat household,637,2015,10,8,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,No,No,,2,2,,,Yes,,No,,,Yes,,,,No,,,Yes,,Exclusive in household,,,,,,,,,Yes,,,,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,N,Y,N,2,,,,,,,,,,,,,
15021,7,H,9.2857141,NGURUNIT,repeat household,723,2020,10,9,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1519,,"Yes, permanent home (within 200 meters)"
15022,1,L,21.799999,NGURUNIT,,,2009,10,16,73,Samburu,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,-97,,CHIEF,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,Yes,,No,,No,,No,No,Yes,No,,,,,2,,,,,,,,,,,,,
15022,2,L,21.799999,NGURUNIT,,,2010,10,20,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1517,,-97,Chief,,,No,1,1,No,Interviewee for consuption got married and now living in a different household ,,,,,,No,,,,,,,,,,,No,Yes,,No,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,No,No,No,No,,,,,1,,,,,,,,,,,,,
15022,3,L,21.799999,NGURUNIT,repeat household,323,2011,10,25,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,,No,,Yes,,No,,Yes,,Yes,No,Yes,No,No,N,N,N,1,,,,,,,,,,,,,
15022,4,L,21.799999,NGURUNIT,repeat household,410,2012,10,23,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,No,,,,,,,,,,No,,Yes,Yes,No,,Yes,Yes,No,,No,No,No,No,Yes,N,Y,N,1,2,,,,,,,,,,,,
15022,5,L,21.799999,NGURUNIT,repeat household,517,2013,10,30,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,,No,No,No,No,Yes,Y,Y,N,1,2,,,,,,,,,,,,
15022,6,L,21.799999,NGURUNIT,repeat household,627,2015,10,9,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,Exclusive in household,,,,,,,,,Yes,,Yes,,Yes,,Yes,,,No,No,No,No,No,,,,1,2,,,,,,,,,,,,
15022,7,L,21.799999,NGURUNIT,repeat household,721,2020,10,10,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1517,,"Yes, permanent home (within 200 meters)"
15023,1,L,21.799999,NGURUNIT,,,2009,10,15,173,Rendille,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,,No,Yes,Yes,Yes,,,,,2,,,,,,,,,,,,,
15023,2,L,21.799999,NGURUNIT,,,2010,10,15,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1514,,4,Son,,,No,1,1,Yes,,,,,,,No,,,,,,,,,,,No,No,,No,,,,,,,,,,Yes,,No,,No,,Yes,,No,,No,Yes,No,No,,,,,1,,,,,,,,,,,,,
15023,3,L,21.799999,NGURUNIT,repeat household,330,2011,10,25,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,Yes,No,No,No,No,N,N,N,2,,,,,,,,,,,,,
15023,4,L,21.799999,NGURUNIT,repeat household,410,2012,10,24,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,,No,No,No,No,Yes,N,Y,Y,2,2,,,,,,,,,,,,
15023,5,L,21.799999,NGURUNIT,repeat household,523,2013,10,30,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Y,Y,N,2,2,,,,,,,,,,,,
15023,6,L,21.799999,NGURUNIT,repeat household,622,2015,10,8,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,No,Comment removed,,1,,,Yes,,No,,,Yes,,,,No,,,No,,Outside assistance,N,N,Y,N,No,Both base and satelite camps,,,Yes,,,,Yes,,Yes,,,No,No,Yes,Yes,Yes,N,Y,N,1,,,,,,,,,,,,,
15023,7,L,21.799999,NGURUNIT,repeat household,722,2020,10,9,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1514,,"Yes, permanent home (within 200 meters)"
15024,1,M,20,NGURUNIT,,,2009,11,3,94,Rendille,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,Yes,,Yes,,Yes,,No,Yes,Yes,Yes,,,,,1,,,,,,,,,,,,,
15024,2,M,18.461538,NGURUNIT,,,2010,10,15,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,1506,,-97,Area Assistant Chief,,,No,2,2,No,The interviewee of October 2009 who is the household head is not around .I just ,,,,,,No,,,,,,,,,,,Yes,No,,No,,,,,,,,,,No,,No,,No,,Yes,,No,,Yes,No,No,No,,,,,2,,,,,,,,,,,,,
15024,3,M,18.461538,NGURUNIT,repeat household,311,2011,10,26,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,,Yes,,No,,Yes,,No,,No,No,No,No,Yes,N,N,Y,2,2,,,,,,,,,,,,
15024,4,M,18.461538,NGURUNIT,repeat household,406,2012,10,25,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,.,Yes,,,,No,,,Yes,,,,,,,,,,No,,No,,No,,Yes,Yes,No,,Yes,Yes,No,No,Yes,Y,N,N,2,2,,,,,,,,,,,,
15024,5,M,18.461538,NGURUNIT,repeat household,516,2013,10,30,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,No,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,No,,,Yes,Y,N,N,2,2,,,,,,,,,,,,
15024,6,M,18.461538,NGURUNIT,repeat household,613,2015,10,8,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,No,,,,,Yes,Yes,,,,,,Yes,,No,,,Yes,,,,No,,,Yes,,Exclusive in household,,,,,,,,,Yes,,Yes,,Yes,,Yes,,,Yes,No,No,No,Yes,Y,N,Y,2,,,,,,,,,,,,,
15024,7,M,18.461538,NGURUNIT,repeat household,719,2020,10,9,,,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,,,,,,,,Yes,,,,Yes,,Yes,NGURUNIT,,1506,,"Yes, permanent home (within 200 meters)"
15025,1,L,21.799999,NGURUNIT,,,2009,11,8,157,Rendille,,MARSABIT SOUTH,LAISAMIS,NGURUNIT,NGURUNIT,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,No,Yes,No,,,,,1,,,,,,,,,,,,,
