hhid,round,comment,foodclass,foodtype,s11q2,s11q6a,s11q7
14009,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14009,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14009,6,0,VEGETABLES,Onions,No,,
14009,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
14009,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14009,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14009,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Six days
14009,6,0,DRINKS,Other drinks,No,,
14009,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14009,6,0,OTHER,Chat/qat/miraa,No,,
14009,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14009,6,0,WILD FOOD,Wild food,No,,
14010,6,0,CEREALS,Maize - grain,Yes,PURCHASE,One day
14010,6,0,CEREALS,Maize - flour (pre-packed),No,,
14010,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Two days
14010,6,0,CEREALS,Wheat flour,Yes,PURCHASE,Four days
14010,6,0,CEREALS,Rice,Yes,PURCHASE,Two days
14010,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14010,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
14010,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14010,6,0,EGGS,Eggs,Yes,PURCHASE,One day
14010,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Four days
14010,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,PURCHASE,Two days
14010,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",Yes,PURCHASE,Five days
14010,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
14010,6,0,OILS AND FATS,Cooking fat (solids),No,,
14010,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14010,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Five days
14010,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14010,6,0,VEGETABLES,Onions,Yes,PURCHASE,One day
14010,6,0,VEGETABLES,Tomatoes and tomato paste,Yes,PURCHASE,One day
14010,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14010,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14010,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14010,6,0,DRINKS,Other drinks,No,,
14010,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14010,6,0,OTHER,Chat/qat/miraa,No,,
14010,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14010,6,0,WILD FOOD,Wild food,No,,
14011,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Two days
14011,6,0,CEREALS,Maize - flour (pre-packed),No,,
14011,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,One day
14011,6,0,CEREALS,Wheat flour,No,,
14011,6,0,CEREALS,Rice,No,,
14011,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14011,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
14011,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14011,6,0,EGGS,Eggs,No,,
14011,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,AID,Two days
14011,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,AID,One day
14011,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",Yes,PURCHASE,Seven days
14011,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
14011,6,0,OILS AND FATS,Cooking fat (solids),No,,
14011,6,0,SUGAR,Sugar,Yes,PURCHASE,Four days
14011,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14011,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14011,6,0,VEGETABLES,Onions,No,,
14011,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
14011,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14011,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14011,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Four days
14011,6,0,DRINKS,Other drinks,No,,
14011,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Six days
14011,6,0,OTHER,Chat/qat/miraa,No,,
14011,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14011,6,0,WILD FOOD,Wild food,No,,
14012,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Two days
14012,6,0,CEREALS,Maize - flour (pre-packed),No,,
14012,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Three days
14012,6,0,CEREALS,Wheat flour,No,,
14012,6,0,CEREALS,Rice,Yes,PURCHASE,Two days
14012,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14012,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
14012,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14012,6,0,EGGS,Eggs,No,,
14012,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Seven days
14012,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,PURCHASE,One day
14012,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",Yes,PURCHASE,One day
14012,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Four days
14012,6,0,OILS AND FATS,Cooking fat (solids),No,,
14012,6,0,SUGAR,Sugar,Yes,PURCHASE,Six days
14012,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Six days
14012,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14012,6,0,VEGETABLES,Onions,No,,
14012,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
14012,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14012,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14012,6,0,DRINKS,Tea leaves,No,,
14012,6,0,DRINKS,Other drinks,No,,
14012,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Three days
14012,6,0,OTHER,Chat/qat/miraa,No,,
14012,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14012,6,0,WILD FOOD,Wild food,No,,
14013,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Four days
14013,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Three days
14013,6,0,CEREALS,Maize - flour (Posho),No,,
14013,6,0,CEREALS,Wheat flour,Yes,PURCHASE,Two days
14013,6,0,CEREALS,Rice,Yes,PURCHASE,Three days
14013,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14013,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,Yes,PURCHASE,Two days
14013,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14013,6,0,EGGS,Eggs,No,,
14013,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Seven days
14013,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,PURCHASE,Two days
14013,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14013,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
14013,6,0,OILS AND FATS,Cooking fat (solids),No,,
14013,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14013,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14013,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14013,6,0,VEGETABLES,Onions,Yes,PURCHASE,Three days
14013,6,0,VEGETABLES,Tomatoes and tomato paste,Yes,PURCHASE,Three days
14013,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",Yes,PURCHASE,Two days
14013,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14013,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14013,6,0,DRINKS,Other drinks,No,,
14013,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14013,6,0,OTHER,Chat/qat/miraa,No,,
14013,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14013,6,0,WILD FOOD,Wild food,No,,
14014,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Two days
14014,6,0,CEREALS,Maize - flour (pre-packed),No,,
14014,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Three days
14014,6,0,CEREALS,Wheat flour,Yes,PURCHASE,One day
14014,6,0,CEREALS,Rice,Yes,PURCHASE,Two days
14014,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14014,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
14014,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14014,6,0,EGGS,Eggs,No,,
14014,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",No,,
14014,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,PURCHASE,One day
14014,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14014,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Four days
14014,6,0,OILS AND FATS,Cooking fat (solids),Yes,PURCHASE,Three days
14014,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14014,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14014,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14014,6,0,VEGETABLES,Onions,No,,
14014,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
14014,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14014,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14014,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14014,6,0,DRINKS,Other drinks,No,,
14014,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
14014,6,0,OTHER,Chat/qat/miraa,No,,
14014,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14014,6,0,WILD FOOD,Wild food,No,,
14015,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Three days
14015,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Four days
14015,6,0,CEREALS,Maize - flour (Posho),No,,
14015,6,0,CEREALS,Wheat flour,Yes,PURCHASE,One day
14015,6,0,CEREALS,Rice,Yes,PURCHASE,One day
14015,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14015,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,Yes,PURCHASE,One day
14015,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14015,6,0,EGGS,Eggs,No,,
14015,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Four days
14015,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,PURCHASE,One day
14015,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14015,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Five days
14015,6,0,OILS AND FATS,Cooking fat (solids),No,,
14015,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14015,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14015,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14015,6,0,VEGETABLES,Onions,Yes,PURCHASE,Six days
14015,6,0,VEGETABLES,Tomatoes and tomato paste,Yes,PURCHASE,Four days
14015,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",Yes,PURCHASE,Two days
14015,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14015,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14015,6,0,DRINKS,Other drinks,No,,
14015,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14015,6,0,OTHER,Chat/qat/miraa,No,,
14015,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14015,6,0,WILD FOOD,Wild food,No,,
14016,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Three days
14016,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Five days
14016,6,0,CEREALS,Maize - flour (Posho),No,,
14016,6,0,CEREALS,Wheat flour,Yes,PURCHASE,Two days
14016,6,0,CEREALS,Rice,Yes,PURCHASE,Three days
14016,6,0,CEREALS,"Other cereals (grains, pasta, bread)",Yes,PURCHASE,One day
14016,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,Yes,PURCHASE,One day
14016,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14016,6,0,EGGS,Eggs,No,,
14016,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Two days
14016,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
14016,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14016,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
14016,6,0,OILS AND FATS,Cooking fat (solids),No,,
14016,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14016,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14016,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14016,6,0,VEGETABLES,Onions,Yes,PURCHASE,Two days
14016,6,0,VEGETABLES,Tomatoes and tomato paste,Yes,PURCHASE,Two days
14016,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14016,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14016,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14016,6,0,DRINKS,Other drinks,No,,
14016,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14016,6,0,OTHER,Chat/qat/miraa,No,,
14016,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14016,6,0,WILD FOOD,Wild food,No,,
14017,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Seven days
14017,6,0,CEREALS,Maize - flour (pre-packed),No,,
14017,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Seven days
14017,6,0,CEREALS,Wheat flour,No,,
14017,6,0,CEREALS,Rice,No,,
14017,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14017,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
14017,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,PURCHASE,Seven days
14017,6,0,EGGS,Eggs,No,,
14017,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Seven days
14017,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
14017,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14017,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
14017,6,0,OILS AND FATS,Cooking fat (solids),No,,
14017,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14017,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14017,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14017,6,0,VEGETABLES,Onions,Yes,PURCHASE,Seven days
14017,6,0,VEGETABLES,Tomatoes and tomato paste,Yes,PURCHASE,One day
14017,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14017,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14017,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14017,6,0,DRINKS,Other drinks,No,,
14017,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14017,6,0,OTHER,Chat/qat/miraa,No,,
14017,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14017,6,0,WILD FOOD,Wild food,No,,
14018,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Four days
14018,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Three days
14018,6,0,CEREALS,Maize - flour (Posho),No,,
14018,6,0,CEREALS,Wheat flour,Yes,PURCHASE,One day
14018,6,0,CEREALS,Rice,Yes,PURCHASE,Four days
14018,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14018,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
14018,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14018,6,0,EGGS,Eggs,No,,
14018,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Seven days
14018,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
14018,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14018,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
14018,6,0,OILS AND FATS,Cooking fat (solids),No,,
14018,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14018,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14018,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14018,6,0,VEGETABLES,Onions,Yes,PURCHASE,Three days
14018,6,0,VEGETABLES,Tomatoes and tomato paste,Yes,PURCHASE,Two days
14018,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14018,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14018,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14018,6,0,DRINKS,Other drinks,No,,
14018,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14018,6,0,OTHER,Chat/qat/miraa,No,,
14018,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14018,6,0,WILD FOOD,Wild food,No,,
14019,6,0,CEREALS,Maize - grain,Yes,AID,Four days
14019,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Two days
14019,6,0,CEREALS,Maize - flour (Posho),No,,
14019,6,0,CEREALS,Wheat flour,Yes,PURCHASE,One day
14019,6,0,CEREALS,Rice,Yes,PURCHASE,Five days
14019,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14019,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,Yes,PURCHASE,One day
14019,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14019,6,0,EGGS,Eggs,No,,
14019,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Five days
14019,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,PURCHASE,One day
14019,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14019,6,0,OILS AND FATS,Cooking oil (liquids),Yes,AID,Seven days
14019,6,0,OILS AND FATS,Cooking fat (solids),Yes,PURCHASE,Four days
14019,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14019,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14019,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14019,6,0,VEGETABLES,Onions,No,,
14019,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
14019,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14019,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14019,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14019,6,0,DRINKS,Other drinks,No,,
14019,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14019,6,0,OTHER,Chat/qat/miraa,No,,
14019,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14019,6,0,WILD FOOD,Wild food,No,,
14020,6,0,CEREALS,Maize - grain,Yes,AID,Three days
14020,6,0,CEREALS,Maize - flour (pre-packed),No,,
14020,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Four days
14020,6,0,CEREALS,Wheat flour,No,,
14020,6,0,CEREALS,Rice,No,,
14020,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14020,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
14020,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,AID,Two days
14020,6,0,EGGS,Eggs,No,,
14020,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,SELF PRODUCTION,Seven days
14020,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,SELF PRODUCTION,Two days
14020,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14020,6,0,OILS AND FATS,Cooking oil (liquids),Yes,AID,One day
14020,6,0,OILS AND FATS,Cooking fat (solids),Yes,PURCHASE,Seven days
14020,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14020,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14020,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14020,6,0,VEGETABLES,Onions,No,,
14020,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
14020,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14020,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14020,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14020,6,0,DRINKS,Other drinks,No,,
14020,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
14020,6,0,OTHER,Chat/qat/miraa,No,,
14020,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14020,6,0,WILD FOOD,Wild food,No,,
14021,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Six days
14021,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Three days
14021,6,0,CEREALS,Maize - flour (Posho),Yes,BARTER,Six days
14021,6,0,CEREALS,Wheat flour,No,,
14021,6,0,CEREALS,Rice,Yes,PURCHASE,Two days
14021,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14021,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
14021,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14021,6,0,EGGS,Eggs,No,,
14021,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Four days
14021,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
14021,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",Yes,PURCHASE,Two days
14021,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Two days
14021,6,0,OILS AND FATS,Cooking fat (solids),Yes,PURCHASE,Five days
14021,6,0,SUGAR,Sugar,Yes,PURCHASE,Six days
14021,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14021,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
14021,6,0,VEGETABLES,Onions,Yes,PURCHASE,Two days
14021,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
14021,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
14021,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14021,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Five days
14021,6,0,DRINKS,Other drinks,No,,
14021,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
14021,6,0,OTHER,Chat/qat/miraa,No,,
14021,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14021,6,0,WILD FOOD,Wild food,No,,
14022,6,0,CEREALS,Maize - grain,No,,
14022,6,0,CEREALS,Maize - flour (pre-packed),No,,
14022,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Four days
14022,6,0,CEREALS,Wheat flour,No,,
14022,6,0,CEREALS,Rice,Yes,PURCHASE,Two days
14022,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14022,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,Yes,PURCHASE,One day
14022,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,PURCHASE,Four days
14022,6,0,EGGS,Eggs,No,,
14022,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",No,,
14022,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
14022,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",Yes,PURCHASE,Two days
14022,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Six days
14022,6,0,OILS AND FATS,Cooking fat (solids),No,,
14022,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
14022,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
14022,6,0,SALT AND SPICES,"Spices (chilli, etc.)",Yes,PURCHASE,Seven days
14022,6,0,VEGETABLES,Onions,Yes,PURCHASE,Five days
14022,6,0,VEGETABLES,Tomatoes and tomato paste,Yes,PURCHASE,Six days
14022,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",Yes,PURCHASE,Two days
14022,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
14022,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
14022,6,0,DRINKS,Other drinks,No,,
14022,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
14022,6,0,OTHER,Chat/qat/miraa,No,,
14022,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
14022,6,0,WILD FOOD,Wild food,No,,
14024,6,0,CEREALS,Maize - grain,Yes,PURCHASE,One day
14024,6,0,CEREALS,Maize - flour (pre-packed),No,,
14024,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Seven days
14024,6,0,CEREALS,Wheat flour,No,,
14024,6,0,CEREALS,Rice,Yes,PURCHASE,One day
14024,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
14024,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,Yes,PURCHASE,One day
14024,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
14024,6,0,EGGS,Eggs,Yes,SELF PRODUCTION,Two days
14024,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Seven days
14024,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,PURCHASE,One day
14024,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
14024,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
